OrderID,CustomerID,ProductID,OrderDate,Quantity,Price,TotalAmount
1965,526,196,2024-07-30,4,6362.19,25448.76
2091,610,196,2024-11-10,4,6362.19,25448.76
2798,963,196,2024-04-01,2,6362.19,12724.38
566,369,104,2023-10-29,1,4496.86,4496.86
1510,132,104,2023-10-16,3,4496.86,13490.579999999998
1592,328,104,2023-07-28,4,4496.86,17987.44
2902,90,104,2023-10-07,1,4496.86,4496.86
568,151,283,2023-05-16,3,8967.69,26903.07
737,261,283,2023-06-12,2,8967.69,17935.38
1422,453,283,2023-10-08,1,8967.69,8967.69
1935,385,283,2024-07-21,2,8967.69,17935.38
1994,571,283,2024-10-20,1,8967.69,8967.69
2530,420,283,2023-09-18,2,8967.69,17935.38
570,480,219,2023-08-07,2,4051.09,8102.18
877,598,219,2024-02-27,2,4051.09,8102.18
951,859,219,2023-12-06,1,4051.09,4051.09
1581,897,219,2023-05-02,4,4051.09,16204.36
1865,663,219,2023-11-30,4,4051.09,16204.36
2144,150,219,2024-07-19,3,4051.09,12153.27
572,47,230,2024-06-29,2,1099.32,2198.64
2403,410,230,2023-07-23,3,1099.32,3297.96
2425,410,230,2023-08-19,2,1099.32,2198.64
574,737,172,2023-09-30,4,8955.08,35820.32
1464,679,172,2024-07-04,1,8955.08,8955.08
1907,968,172,2023-07-06,2,8955.08,17910.16
2774,523,172,2023-09-28,3,8955.08,26865.239999999998
2849,730,172,2023-08-31,1,8955.08,8955.08
575,366,87,2023-06-10,4,2362.02,9448.08
752,677,87,2024-05-15,1,2362.02,2362.02
960,671,87,2023-03-20,4,2362.02,9448.08
1218,921,87,2023-07-10,2,2362.02,4724.04
1920,981,87,2023-06-14,1,2362.02,2362.02
2298,165,87,2023-03-03,1,2362.02,2362.02
2539,96,87,2023-07-14,4,2362.02,9448.08
2555,661,87,2023-03-31,2,2362.02,4724.04
576,69,41,2024-11-17,1,8099.42,8099.42
1014,445,41,2023-03-20,4,8099.42,32397.68
1048,62,41,2023-07-17,4,8099.42,32397.68
581,203,417,2023-04-23,2,6235.37,12470.74
1133,91,417,2023-11-04,2,6235.37,12470.74
1202,695,417,2024-08-19,3,6235.37,18706.11
1449,790,417,2023-04-04,3,6235.37,18706.11
2750,939,417,2023-01-01,1,6235.37,6235.37
2985,185,417,2023-12-02,3,6235.37,18706.11
582,61,178,2023-07-24,3,4817.19,14451.57
1551,349,178,2023-04-12,2,4817.19,9634.38
2077,125,178,2023-03-22,4,4817.19,19268.76
2113,608,178,2023-10-02,4,4817.19,19268.76
2623,247,178,2023-08-11,3,4817.19,14451.57
583,946,63,2024-02-09,1,3990.44,3990.44
1187,19,63,2024-10-05,1,3990.44,3990.44
1671,42,63,2023-03-13,1,3990.44,3990.44
1843,302,63,2024-12-10,2,3990.44,7980.88
1938,191,63,2023-08-28,4,3990.44,15961.76
585,830,165,2023-07-16,2,5272.2,10544.4
705,61,165,2023-09-11,1,5272.2,5272.2
1776,537,165,2023-12-17,4,5272.2,21088.8
2273,175,165,2023-04-07,2,5272.2,10544.4
590,338,227,2023-10-03,3,5812.7,17438.1
1895,360,227,2023-08-09,2,5812.7,11625.4
2194,48,227,2023-07-08,3,5812.7,17438.1
592,304,389,2023-10-29,1,5724.12,5724.12
2043,463,389,2023-01-12,4,5724.12,22896.48
2418,711,389,2024-11-10,4,5724.12,22896.48
2524,314,389,2024-02-24,1,5724.12,5724.12
2738,376,389,2023-09-24,4,5724.12,22896.48
2809,358,389,2023-04-20,4,5724.12,22896.48
595,338,3,2024-01-04,2,120.83,241.66
978,480,3,2024-01-04,3,120.83,362.49
2118,6,3,2024-08-21,4,120.83,483.32
2354,836,3,2024-09-24,2,120.83,241.66
2833,381,3,2023-06-12,2,120.83,241.66
2879,187,3,2023-02-05,1,120.83,120.83
598,275,446,2023-01-12,4,9293.74,37174.96
645,619,446,2024-10-25,1,9293.74,9293.74
1314,955,446,2024-12-16,3,9293.74,27881.22
1391,650,446,2023-04-15,1,9293.74,9293.74
1707,450,446,2023-02-21,2,9293.74,18587.48
1851,625,446,2023-07-08,1,9293.74,9293.74
2009,19,446,2024-07-15,1,9293.74,9293.74
600,443,116,2023-06-26,4,1766.54,7066.16
611,750,116,2024-01-20,3,1766.54,5299.62
1687,568,116,2024-01-19,4,1766.54,7066.16
2231,304,116,2023-11-03,1,1766.54,1766.54
2571,800,116,2024-11-17,1,1766.54,1766.54
602,589,447,2023-01-11,2,7632.46,15264.92
1037,514,447,2023-07-03,3,7632.46,22897.38
1342,380,447,2024-03-20,2,7632.46,15264.92
2243,283,447,2024-07-17,4,7632.46,30529.84
2378,288,447,2023-01-10,2,7632.46,15264.92
2469,754,447,2024-07-19,4,7632.46,30529.84
605,387,317,2023-06-13,4,6379.96,25519.84
954,898,317,2023-12-10,1,6379.96,6379.96
606,970,415,2024-07-04,3,2129.31,6387.93
655,698,415,2023-08-11,1,2129.31,2129.31
1726,726,415,2023-12-01,1,2129.31,2129.31
1766,137,415,2023-01-30,3,2129.31,6387.93
2405,306,415,2024-05-31,2,2129.31,4258.62
2812,559,415,2024-01-03,1,2129.31,2129.31
609,888,380,2024-12-18,3,3740.56,11221.68
1225,155,380,2023-06-18,1,3740.56,3740.56
1736,977,380,2024-10-29,1,3740.56,3740.56
2011,491,380,2023-10-20,4,3740.56,14962.24
2080,995,380,2024-10-23,3,3740.56,11221.68
2914,390,380,2024-05-08,1,3740.56,3740.56
610,603,24,2023-12-26,2,5071.32,10142.64
819,946,24,2023-03-24,2,5071.32,10142.64
2148,973,24,2023-08-04,1,5071.32,5071.32
2562,710,24,2024-05-31,2,5071.32,10142.64
2588,206,24,2023-08-06,4,5071.32,20285.28
2591,865,24,2023-11-02,1,5071.32,5071.32
617,73,335,2023-08-23,3,7331.91,21995.73
903,384,335,2024-07-26,2,7331.91,14663.82
941,574,335,2024-11-09,2,7331.91,14663.82
1984,407,335,2023-09-25,1,7331.91,7331.91
2268,720,335,2024-10-24,2,7331.91,14663.82
2608,645,335,2023-03-27,3,7331.91,21995.73
2767,260,335,2023-05-24,2,7331.91,14663.82
620,619,27,2024-10-08,3,1627.78,4883.34
943,507,27,2023-06-10,2,1627.78,3255.56
1743,186,27,2024-12-25,3,1627.78,4883.34
2017,916,27,2023-09-04,1,1627.78,1627.78
2937,905,27,2024-08-27,4,1627.78,6511.12
623,369,292,2024-03-15,1,5693.35,5693.35
1028,734,292,2024-07-04,1,5693.35,5693.35
1359,364,292,2024-10-27,2,5693.35,11386.7
1657,783,292,2023-09-14,2,5693.35,11386.7
1855,303,292,2024-11-07,2,5693.35,11386.7
2489,688,292,2023-06-20,3,5693.35,17080.050000000003
2677,653,292,2024-11-05,3,5693.35,17080.050000000003
625,796,264,2023-04-03,2,2423.07,4846.14
2460,554,264,2023-02-25,3,2423.07,7269.210000000001
2474,162,264,2024-11-25,3,2423.07,7269.210000000001
2916,44,264,2024-02-07,4,2423.07,9692.28
629,649,47,2023-01-07,4,8533.23,34132.92
1102,690,47,2024-02-26,3,8533.23,25599.69
2005,384,47,2024-03-09,1,8533.23,8533.23
2330,932,47,2024-04-12,3,8533.23,25599.69
2440,817,47,2024-07-29,3,8533.23,25599.69
2692,810,47,2023-10-29,2,8533.23,17066.46
2853,478,47,2024-12-27,3,8533.23,25599.69
632,187,354,2023-08-19,2,5483.68,10967.36
777,638,354,2023-08-30,3,5483.68,16451.04
1323,511,354,2024-07-11,1,5483.68,5483.68
1336,207,354,2023-07-20,2,5483.68,10967.36
1689,342,354,2023-12-12,2,5483.68,10967.36
1909,960,354,2024-10-29,2,5483.68,10967.36
2897,108,354,2023-07-24,4,5483.68,21934.72
633,853,472,2024-07-27,4,228.99,915.96
755,672,472,2023-05-13,3,228.99,686.97
811,481,472,2023-07-23,4,228.99,915.96
1063,378,472,2024-08-22,2,228.99,457.98
1295,150,472,2024-07-13,4,228.99,915.96
1410,895,472,2023-01-20,2,228.99,457.98
1720,550,472,2023-04-14,2,228.99,457.98
634,770,488,2023-08-28,4,9605.66,38422.64
706,319,488,2024-04-21,2,9605.66,19211.32
1256,721,488,2023-12-09,4,9605.66,38422.64
1656,800,488,2023-01-14,2,9605.66,19211.32
2595,785,488,2023-10-23,3,9605.66,28816.98
2923,607,488,2024-07-03,1,9605.66,9605.66
654,139,477,2024-10-16,2,7013.28,14026.56
832,245,477,2023-02-18,2,7013.28,14026.56
871,73,477,2023-03-16,3,7013.28,21039.84
1360,570,477,2024-07-21,4,7013.28,28053.12
1439,735,477,2023-10-18,4,7013.28,28053.12
2022,432,477,2024-01-09,3,7013.28,21039.84
664,822,386,2023-09-27,3,2310.31,6930.93
1516,187,386,2024-12-18,1,2310.31,2310.31
1718,28,386,2023-10-21,2,2310.31,4620.62
2392,423,386,2023-10-05,3,2310.31,6930.93
2831,391,386,2023-04-11,4,2310.31,9241.24
2991,910,386,2024-10-26,3,2310.31,6930.93
666,836,357,2023-11-29,2,2494.7,4989.4
1266,59,357,2023-03-06,3,2494.7,7484.099999999999
1601,497,357,2024-11-10,4,2494.7,9978.8
2114,457,357,2023-01-07,4,2494.7,9978.8
2156,225,357,2024-06-16,1,2494.7,2494.7
2634,925,357,2024-10-10,2,2494.7,4989.4
2672,787,357,2024-05-17,1,2494.7,2494.7
667,988,462,2023-03-26,1,6401.73,6401.73
1675,615,462,2023-12-21,1,6401.73,6401.73
2705,752,462,2024-03-29,2,6401.73,12803.46
2760,601,462,2024-06-08,4,6401.73,25606.92
2800,750,462,2024-09-17,2,6401.73,12803.46
674,754,445,2024-10-29,3,6247.0,18741.0
1572,626,445,2023-12-15,1,6247.0,6247.0
1839,250,445,2023-11-19,3,6247.0,18741.0
2846,644,445,2023-11-29,2,6247.0,12494.0
676,385,22,2024-01-06,3,8891.59,26674.77
833,832,22,2024-11-06,4,8891.59,35566.36
2189,937,22,2024-04-11,2,8891.59,17783.18
2667,276,22,2024-06-24,2,8891.59,17783.18
2685,949,22,2024-11-14,1,8891.59,8891.59
2968,523,22,2023-11-16,4,8891.59,35566.36
677,614,291,2023-04-09,2,1386.31,2772.62
865,794,291,2023-05-08,3,1386.31,4158.93
1453,530,291,2024-05-22,2,1386.31,2772.62
2160,233,291,2023-06-20,1,1386.31,1386.31
2380,187,291,2023-07-11,3,1386.31,4158.93
682,714,128,2023-03-03,3,1735.9,5207.700000000001
809,289,128,2023-12-23,3,1735.9,5207.700000000001
1818,368,128,2024-12-31,4,1735.9,6943.6
2217,784,128,2024-03-26,4,1735.9,6943.6
2327,692,128,2023-03-26,1,1735.9,1735.9
2665,212,128,2023-03-28,2,1735.9,3471.8
687,963,442,2024-08-20,2,3607.25,7214.5
1025,955,442,2024-12-16,3,3607.25,10821.75
1073,975,442,2024-01-11,2,3607.25,7214.5
1165,433,442,2023-07-30,1,3607.25,3607.25
1487,48,442,2024-03-21,1,3607.25,3607.25
1864,872,442,2024-09-05,1,3607.25,3607.25
2196,778,442,2023-08-29,2,3607.25,7214.5
2361,618,442,2023-02-06,4,3607.25,14429.0
2716,411,442,2023-01-18,4,3607.25,14429.0
2718,806,442,2023-06-04,4,3607.25,14429.0
2789,467,442,2024-01-16,3,3607.25,10821.75
689,303,132,2024-01-27,1,8185.89,8185.89
733,39,132,2024-09-25,3,8185.89,24557.670000000002
1097,591,132,2024-10-25,3,8185.89,24557.670000000002
1328,805,132,2024-01-14,2,8185.89,16371.78
1711,871,132,2023-01-17,3,8185.89,24557.670000000002
2642,193,132,2024-04-14,2,8185.89,16371.78
691,595,423,2024-08-25,4,5319.93,21279.72
1704,817,423,2023-10-24,3,5319.93,15959.79
1944,209,423,2023-03-11,2,5319.93,10639.86
693,964,350,2023-12-03,4,525.77,2103.08
1485,761,350,2023-06-01,1,525.77,525.77
2307,898,350,2024-11-21,4,525.77,2103.08
2322,830,350,2023-07-22,1,525.77,525.77
695,129,81,2023-08-26,2,8433.06,16866.12
918,825,81,2023-02-21,3,8433.06,25299.18
1334,825,81,2023-12-20,4,8433.06,33732.24
1950,702,81,2024-07-21,3,8433.06,25299.18
703,665,307,2024-07-29,1,1477.25,1477.25
1009,470,307,2024-03-09,1,1477.25,1477.25
1340,366,307,2023-03-09,4,1477.25,5909.0
1638,565,307,2024-11-19,2,1477.25,2954.5
1649,1,307,2024-06-04,1,1477.25,1477.25
1966,239,307,2023-08-27,2,1477.25,2954.5
2666,621,307,2024-03-13,2,1477.25,2954.5
707,890,201,2023-04-24,3,5332.92,15998.76
1921,696,201,2023-04-01,1,5332.92,5332.92
2036,141,201,2024-06-22,4,5332.92,21331.68
710,153,185,2023-05-25,4,3187.8,12751.2
826,93,185,2023-10-22,4,3187.8,12751.2
952,414,185,2024-02-17,1,3187.8,3187.8
1739,247,185,2024-09-22,2,3187.8,6375.6
1835,884,185,2023-12-15,1,3187.8,3187.8
2071,776,185,2024-06-30,2,3187.8,6375.6
2756,600,185,2024-12-18,1,3187.8,3187.8
2826,722,185,2024-05-16,2,3187.8,6375.6
712,311,265,2024-06-14,1,3101.62,3101.62
1105,217,265,2024-08-09,4,3101.62,12406.48
1831,726,265,2024-08-02,1,3101.62,3101.62
1987,26,265,2024-08-23,4,3101.62,12406.48
2399,887,265,2024-09-28,1,3101.62,3101.62
2482,588,265,2024-07-14,4,3101.62,12406.48
715,567,342,2023-06-15,4,1344.67,5378.68
1369,564,342,2024-06-08,1,1344.67,1344.67
1754,808,342,2024-03-10,1,1344.67,1344.67
2012,751,342,2023-02-15,2,1344.67,2689.34
2120,376,342,2023-08-30,3,1344.67,4034.01
2494,321,342,2023-09-17,3,1344.67,4034.01
719,622,162,2024-09-03,4,4970.12,19880.48
904,560,162,2024-08-26,3,4970.12,14910.36
1240,182,162,2023-07-27,2,4970.12,9940.24
2029,327,162,2024-12-26,2,4970.12,9940.24
2100,634,162,2023-01-02,1,4970.12,4970.12
2232,298,162,2024-02-27,2,4970.12,9940.24
2869,846,162,2024-06-21,4,4970.12,19880.48
722,314,422,2023-11-28,2,9818.37,19636.74
813,195,422,2024-07-05,4,9818.37,39273.48
1292,876,422,2024-06-25,3,9818.37,29455.11
1382,360,422,2024-03-31,3,9818.37,29455.11
1628,849,422,2023-11-16,3,9818.37,29455.11
2990,863,422,2023-07-31,1,9818.37,9818.37
725,97,97,2024-08-07,1,1555.91,1555.91
730,6,97,2024-02-06,1,1555.91,1555.91
935,694,97,2024-10-22,4,1555.91,6223.64
945,884,97,2023-02-25,2,1555.91,3111.82
958,905,97,2023-12-19,1,1555.91,1555.91
973,869,97,2024-01-12,1,1555.91,1555.91
1003,576,97,2023-06-04,1,1555.91,1555.91
1054,963,97,2024-08-26,1,1555.91,1555.91
1850,70,97,2023-09-14,4,1555.91,6223.64
2359,810,97,2024-04-16,1,1555.91,1555.91
2461,303,97,2023-08-14,4,1555.91,6223.64
2951,885,97,2023-10-26,3,1555.91,4667.7300000000005
728,829,449,2024-08-30,2,1885.05,3770.1
842,269,449,2024-08-27,3,1885.05,5655.15
2566,599,449,2024-08-21,2,1885.05,3770.1
2587,891,449,2023-03-11,4,1885.05,7540.2
2988,763,449,2023-09-06,1,1885.05,1885.05
735,425,125,2024-03-02,1,2426.87,2426.87
917,116,125,2023-12-06,2,2426.87,4853.74
1339,734,125,2024-07-07,3,2426.87,7280.61
2349,638,125,2023-06-03,3,2426.87,7280.61
2545,294,125,2024-04-30,1,2426.87,2426.87
2548,480,125,2023-11-26,2,2426.87,4853.74
740,465,32,2023-07-01,2,8307.28,16614.56
980,500,32,2024-07-13,4,8307.28,33229.12
1015,269,32,2023-02-20,3,8307.28,24921.840000000004
1427,128,32,2023-08-11,4,8307.28,33229.12
1539,6,32,2023-05-13,2,8307.28,16614.56
2741,359,32,2023-01-25,4,8307.28,33229.12
2816,244,32,2023-06-15,2,8307.28,16614.56
741,76,161,2023-09-06,2,7570.75,15141.5
1182,537,161,2024-05-19,1,7570.75,7570.75
1475,845,161,2024-01-17,3,7570.75,22712.25
1847,889,161,2024-08-23,2,7570.75,15141.5
2633,971,161,2024-08-10,4,7570.75,30283.0
2972,196,161,2024-11-05,4,7570.75,30283.0
746,825,228,2023-04-06,3,7007.79,21023.37
998,400,228,2024-03-29,1,7007.79,7007.79
1353,915,228,2024-02-18,3,7007.79,21023.37
1564,487,228,2024-12-31,3,7007.79,21023.37
751,239,290,2024-09-24,1,8284.48,8284.48
754,653,362,2024-08-04,3,411.08,1233.24
1361,802,362,2023-12-11,3,411.08,1233.24
1553,837,362,2023-10-19,4,411.08,1644.32
1596,111,362,2024-02-06,2,411.08,822.16
2230,239,362,2023-02-24,2,411.08,822.16
2747,870,362,2023-06-15,1,411.08,411.08
2783,367,362,2024-11-25,2,411.08,822.16
2787,54,362,2024-05-17,3,411.08,1233.24
764,616,229,2024-01-14,4,160.28,641.12
1057,129,229,2023-02-26,1,160.28,160.28
1450,909,229,2024-07-13,1,160.28,160.28
1484,327,229,2024-06-28,3,160.28,480.84000000000003
2727,369,229,2024-03-20,2,160.28,320.56
2949,692,229,2023-09-16,2,160.28,320.56
775,414,286,2023-02-23,3,3469.67,10409.01
831,433,286,2023-05-09,4,3469.67,13878.68
1197,855,286,2024-06-23,4,3469.67,13878.68
1977,675,286,2024-03-08,4,3469.67,13878.68
2655,112,286,2023-07-07,3,3469.67,10409.01
2828,330,286,2023-07-26,1,3469.67,3469.67
2871,658,286,2023-08-23,2,3469.67,6939.34
2980,383,286,2024-12-16,1,3469.67,3469.67
776,721,250,2023-02-03,4,2270.81,9083.24
1349,64,250,2023-10-02,3,2270.81,6812.43
1513,793,250,2023-09-12,2,2270.81,4541.62
778,235,314,2023-04-23,1,9445.42,9445.42
979,314,314,2024-08-28,1,9445.42,9445.42
2105,919,314,2024-09-29,3,9445.42,28336.260000000002
2323,886,314,2024-02-21,3,9445.42,28336.260000000002
2549,877,314,2023-05-27,4,9445.42,37781.68
2553,965,314,2024-09-18,1,9445.42,9445.42
2661,709,314,2024-07-20,1,9445.42,9445.42
781,499,71,2024-07-11,4,3463.71,13854.84
977,807,71,2023-11-15,2,3463.71,6927.42
994,902,71,2024-09-24,2,3463.71,6927.42
1174,355,71,2024-01-16,4,3463.71,13854.84
1257,93,71,2023-04-15,1,3463.71,3463.71
1632,143,71,2024-12-02,2,3463.71,6927.42
1863,726,71,2024-10-11,4,3463.71,13854.84
2872,156,71,2023-12-15,2,3463.71,6927.42
782,974,248,2024-10-08,2,8438.08,16876.16
1404,223,248,2024-03-25,3,8438.08,25314.239999999998
1554,702,248,2024-12-22,2,8438.08,16876.16
2472,553,248,2024-07-06,1,8438.08,8438.08
785,115,263,2024-10-04,1,4685.41,4685.41
1149,699,263,2023-05-26,4,4685.41,18741.64
1556,345,263,2023-12-27,1,4685.41,4685.41
788,713,470,2023-04-23,3,1843.35,5530.049999999999
824,897,470,2024-11-22,4,1843.35,7373.4
1523,734,470,2023-08-18,1,1843.35,1843.35
2581,109,470,2024-05-17,1,1843.35,1843.35
793,679,52,2024-05-26,3,5943.83,17831.489999999998
2137,726,52,2023-05-03,3,5943.83,17831.489999999998
2275,613,52,2024-09-28,2,5943.83,11887.66
2803,93,52,2024-05-05,1,5943.83,5943.83
802,412,431,2024-11-02,3,5434.25,16302.75
821,499,431,2023-09-19,3,5434.25,16302.75
1476,720,431,2024-12-17,2,5434.25,10868.5
1883,549,431,2023-07-22,1,5434.25,5434.25
1936,833,431,2024-09-14,2,5434.25,10868.5
803,664,332,2023-09-24,1,7224.57,7224.57
2124,106,332,2023-03-21,1,7224.57,7224.57
808,175,198,2023-10-17,2,8216.0,16432.0
872,632,198,2024-06-29,1,8216.0,8216.0
930,746,198,2024-05-28,1,8216.0,8216.0
1566,406,198,2024-09-16,1,8216.0,8216.0
1884,56,198,2023-11-21,3,8216.0,24648.0
1915,606,198,2024-12-18,3,8216.0,24648.0
2101,494,198,2024-09-09,1,8216.0,8216.0
2885,304,198,2024-04-25,2,8216.0,16432.0
810,958,20,2024-10-18,1,6496.35,6496.35
1375,638,20,2024-08-11,2,6496.35,12992.7
2245,72,20,2024-04-16,2,6496.35,12992.7
2791,164,20,2024-03-03,3,6496.35,19489.050000000003
812,19,411,2023-08-01,3,6544.48,19633.44
2325,868,411,2024-03-23,4,6544.48,26177.92
2363,135,411,2023-01-31,1,6544.48,6544.48
2537,440,411,2023-01-15,2,6544.48,13088.96
2933,630,411,2024-04-28,4,6544.48,26177.92
3000,954,411,2024-03-15,2,6544.48,13088.96
830,560,62,2023-05-18,1,371.46,371.46
1017,54,62,2023-06-25,3,371.46,1114.3799999999999
1788,360,62,2023-04-28,3,371.46,1114.3799999999999
1836,294,62,2024-12-08,4,371.46,1485.84
1939,490,62,2024-06-16,1,371.46,371.46
2755,821,62,2024-01-17,3,371.46,1114.3799999999999
2782,747,62,2024-01-03,3,371.46,1114.3799999999999
2832,496,62,2023-08-29,3,371.46,1114.3799999999999
834,317,459,2023-10-20,4,3979.4,15917.6
1193,665,459,2024-06-28,2,3979.4,7958.8
1517,486,459,2024-08-28,4,3979.4,15917.6
1544,387,459,2023-09-03,1,3979.4,3979.4
2373,189,459,2024-04-26,3,3979.4,11938.2
835,925,212,2024-09-19,2,156.09,312.18
1087,392,212,2024-01-17,1,156.09,156.09
1186,383,212,2023-02-06,2,156.09,312.18
1356,98,212,2023-03-16,3,156.09,468.27
2564,912,212,2024-08-12,4,156.09,624.36
843,325,31,2023-04-04,3,5346.92,16040.76
2235,333,31,2023-11-21,3,5346.92,16040.76
2477,601,31,2023-11-13,4,5346.92,21387.68
2851,513,31,2024-02-13,4,5346.92,21387.68
851,821,398,2024-03-27,2,2150.24,4300.48
1195,48,398,2024-04-11,2,2150.24,4300.48
2044,751,398,2024-02-19,2,2150.24,4300.48
2712,974,398,2023-06-24,3,2150.24,6450.719999999999
852,193,471,2023-08-08,3,2218.17,6654.51
1872,180,471,2023-10-14,4,2218.17,8872.68
1914,890,471,2024-06-19,1,2218.17,2218.17
2335,582,471,2023-10-02,2,2218.17,4436.34
2843,930,471,2023-11-03,1,2218.17,2218.17
854,574,207,2024-10-14,4,122.94,491.76
1682,733,207,2024-01-08,3,122.94,368.82
1772,472,207,2023-12-31,2,122.94,245.88
2601,983,207,2024-11-25,4,122.94,491.76
2928,938,207,2023-04-05,3,122.94,368.82
862,541,57,2023-10-17,3,7617.58,22852.739999999998
1407,166,57,2024-11-11,3,7617.58,22852.739999999998
1434,446,57,2024-06-04,3,7617.58,22852.739999999998
1499,877,57,2023-09-25,2,7617.58,15235.16
1885,443,57,2023-09-01,1,7617.58,7617.58
1972,795,57,2024-02-21,3,7617.58,22852.739999999998
2213,810,57,2023-10-21,4,7617.58,30470.32
873,824,421,2023-07-15,1,2834.75,2834.75
1573,945,421,2023-09-28,4,2834.75,11339.0
2437,881,421,2023-05-24,4,2834.75,11339.0
874,833,321,2023-01-29,1,3912.69,3912.69
1492,708,321,2024-03-25,1,3912.69,3912.69
1999,785,321,2023-05-25,2,3912.69,7825.38
878,336,277,2024-08-11,1,4084.22,4084.22
1881,693,277,2024-07-03,3,4084.22,12252.66
1894,449,277,2023-12-08,4,4084.22,16336.88
2147,779,277,2023-06-13,1,4084.22,4084.22
879,425,437,2024-08-15,4,2379.48,9517.92
1770,588,437,2023-08-22,4,2379.48,9517.92
883,630,61,2024-09-05,2,3763.52,7527.04
987,541,61,2024-02-05,1,3763.52,3763.52
1666,190,61,2023-08-09,2,3763.52,7527.04
888,339,476,2024-12-15,4,3614.91,14459.64
1110,744,476,2024-07-19,1,3614.91,3614.91
2336,116,476,2023-01-20,3,3614.91,10844.73
2519,658,476,2023-02-16,1,3614.91,3614.91
897,942,23,2024-12-06,1,6027.05,6027.05
937,832,23,2023-04-28,4,6027.05,24108.2
1277,184,23,2024-01-04,1,6027.05,6027.05
898,542,391,2023-11-20,1,5528.98,5528.98
940,951,391,2024-10-27,1,5528.98,5528.98
984,211,391,2023-06-05,1,5528.98,5528.98
1528,758,391,2024-12-02,1,5528.98,5528.98
1926,564,391,2024-05-30,2,5528.98,11057.96
2733,328,391,2024-08-05,2,5528.98,11057.96
900,232,181,2023-11-22,4,131.36,525.44
1125,550,181,2024-01-20,1,131.36,131.36
1278,90,181,2024-10-12,1,131.36,131.36
1549,827,181,2024-10-23,3,131.36,394.08000000000004
1630,467,181,2023-05-06,1,131.36,131.36
2206,721,181,2023-08-17,1,131.36,131.36
2315,30,181,2024-10-14,2,131.36,262.72
2673,102,181,2024-12-14,3,131.36,394.08000000000004
2679,188,181,2023-05-21,4,131.36,525.44
2907,257,181,2023-04-15,1,131.36,131.36
902,435,108,2023-06-14,1,6108.09,6108.09
1104,902,108,2024-05-11,3,6108.09,18324.27
1196,211,108,2023-07-20,2,6108.09,12216.18
1518,191,108,2024-04-07,2,6108.09,12216.18
1570,639,108,2023-02-26,1,6108.09,6108.09
1857,964,108,2024-06-03,2,6108.09,12216.18
2076,103,108,2023-05-02,2,6108.09,12216.18
2088,733,108,2024-03-02,2,6108.09,12216.18
2163,714,108,2023-10-27,2,6108.09,12216.18
907,648,452,2023-05-07,4,8653.22,34612.88
1744,252,452,2023-04-11,2,8653.22,17306.44
912,185,96,2023-04-02,3,3200.74,9602.22
2008,399,96,2023-02-26,3,3200.74,9602.22
914,292,2,2024-04-25,1,8642.52,8642.52
1194,276,2,2024-07-23,3,8642.52,25927.56
1347,945,2,2023-12-25,3,8642.52,25927.56
2306,164,2,2023-04-16,1,8642.52,8642.52
2556,104,2,2024-12-20,1,8642.52,8642.52
2637,528,2,2024-04-20,3,8642.52,25927.56
2708,780,2,2024-04-25,1,8642.52,8642.52
2722,448,2,2023-08-05,3,8642.52,25927.56
920,685,140,2024-04-10,2,7335.1,14670.2
1199,651,140,2024-09-28,1,7335.1,7335.1
1302,721,140,2023-09-22,4,7335.1,29340.4
1345,631,140,2024-08-24,1,7335.1,7335.1
1493,187,140,2024-12-21,4,7335.1,29340.4
2073,504,140,2023-12-02,1,7335.1,7335.1
2731,867,140,2024-06-13,3,7335.1,22005.300000000003
921,82,326,2024-12-18,1,7730.73,7730.73
2112,890,326,2024-10-14,1,7730.73,7730.73
2257,555,326,2024-09-12,2,7730.73,15461.46
2413,321,326,2024-01-22,1,7730.73,7730.73
2550,123,326,2023-09-16,1,7730.73,7730.73
923,333,288,2024-02-05,3,918.88,2756.64
1985,217,288,2023-03-10,4,918.88,3675.52
2647,129,288,2023-12-04,2,918.88,1837.76
927,960,438,2024-08-20,3,541.18,1623.54
1366,728,438,2024-11-11,1,541.18,541.18
1609,722,438,2024-02-24,4,541.18,2164.72
2449,793,438,2024-07-15,1,541.18,541.18
2600,190,438,2023-02-17,4,541.18,2164.72
928,221,239,2024-05-23,2,6701.86,13403.72
1725,580,239,2023-10-03,4,6701.86,26807.44
2279,782,239,2023-05-01,2,6701.86,13403.72
942,644,44,2024-04-12,2,8185.56,16371.12
1201,994,44,2023-02-11,2,8185.56,16371.12
1241,458,44,2024-04-14,4,8185.56,32742.24
1386,904,44,2023-04-06,4,8185.56,32742.24
1388,862,44,2024-01-13,3,8185.56,24556.68
1765,923,44,2024-08-06,1,8185.56,8185.56
2109,146,44,2024-04-16,3,8185.56,24556.68
2905,455,44,2023-09-23,3,8185.56,24556.68
949,619,55,2023-05-24,1,4556.22,4556.22
956,256,55,2024-04-17,3,4556.22,13668.66
1141,351,55,2023-12-06,2,4556.22,9112.44
1804,556,55,2023-03-14,4,4556.22,18224.88
1904,602,55,2023-05-04,1,4556.22,4556.22
2876,355,55,2024-02-20,3,4556.22,13668.66
962,482,119,2024-09-27,3,3626.24,10878.72
1298,29,119,2023-05-12,2,3626.24,7252.48
1305,628,119,2024-04-02,2,3626.24,7252.48
2099,952,119,2024-01-14,3,3626.24,10878.72
974,368,169,2024-01-19,4,9195.47,36781.88
975,429,169,2023-06-01,1,9195.47,9195.47
